Transaction_ID,Customer_ID,Account_Age_Months,Customer_Age,Gender,Marital_Status,Income_Level,Occupation,Device_Type,Is_Registered_Device,Transaction_Type,Merchant_Category,Location_Match,Country_Match,IP_Risk_Score,Amount,Time_of_Day,Day_of_Week,Is_Weekend,Is_Holiday,Num_Past_Transactions,Avg_Transaction_Amount_30d,Num_Failed_Login_24h,Past_Fraud_Flag,Card_Swipe_Error,Transaction_Duration_Seconds,Velocity_Score,Device_OS,Card_Type,Card_Tier,Foreign_Transaction,Currency_Conversion_Rate,Customer_Segment,Loyalty_Status,Risk_Score,Is_Fraud
466,CUST10465,162,36,Other,Single,High,Professional,POS_Terminal,Yes,Online,Electronics,Yes,Yes,0.4,62.39,Afternoon,Thursday,Yes,Yes,61,86.82,1,No,Yes,209,0.97,iOS,Prepaid,Basic,Yes,1.09,High Net Worth,Silver,0.31,0
467,CUST10466,13,61,Female,Divorced,Low,Student,Desktop,No,Wire,Apparel,Yes,Yes,0.08,201.65,Evening,Tuesday,Yes,No,54,73.76,0,Yes,No,56,0.8,Windows,Debit,Gold,No,1.03,High Net Worth,Silver,0.18,0
468,CUST10467,87,28,Male,Married,Medium,Service,Desktop,Yes,Online,Gambling,No,Yes,0.66,398.07,Afternoon,Friday,No,No,63,76.98,0,Yes,No,283,0.9,Android,Prepaid,Gold,No,1.16,Retail,Bronze,0.04,0
469,CUST10468,88,67,Other,Married,Low,Professional,Desktop,No,ATM,Electronics,Yes,Yes,0.36,121.02,Morning,Monday,Yes,No,48,64.35,0,No,No,174,1.07,Windows,Credit,Basic,No,1.07,High Net Worth,Bronze,0.31,0
470,CUST10469,61,59,Other,Divorced,Low,Professional,POS_Terminal,Yes,Wire,Apparel,Yes,Yes,0.28,130.46,Afternoon,Saturday,No,No,43,84.1,0,No,No,48,1.04,Linux,Prepaid,Basic,No,1.19,Business,Gold,0.47,0
471,CUST10470,159,50,Female,Married,Medium,Student,POS_Terminal,No,Online,Pharmacy,No,Yes,0.44,11.91,Afternoon,Monday,No,No,65,45.54,1,No,Yes,18,0.75,Linux,Debit,Platinum,Yes,1.06,Business,Silver,0.25,0
472,CUST10471,184,57,Female,Divorced,Medium,Student,Mobile,Yes,Online,Apparel,Yes,Yes,0.3,118.03,Evening,Monday,No,No,49,66.1,1,No,No,45,1.11,Windows,Prepaid,Basic,No,1.15,Retail,Gold,0.05,0
473,CUST10472,220,55,Male,Married,High,Service,Desktop,No,Wire,Electronics,Yes,Yes,0.24,38.05,Evening,Thursday,Yes,No,42,67.35,0,No,No,192,1.0,Linux,Prepaid,Basic,No,1.17,Retail,Bronze,0.38,0
474,CUST10473,89,26,Male,Single,High,Service,Desktop,Yes,Wire,Electronics,No,Yes,0.05,44.69,Evening,Thursday,No,No,61,65.42,1,No,Yes,299,0.71,iOS,Debit,Gold,No,1.15,Retail,Silver,0.53,0
475,CUST10474,136,25,Other,Single,Medium,Professional,Mobile,No,Wire,Pharmacy,Yes,Yes,0.2,20.36,Afternoon,Saturday,Yes,No,44,65.8,0,No,No,217,1.22,iOS,Debit,Platinum,No,1.09,Retail,Silver,0.11,0
476,CUST10475,121,43,Other,Single,Medium,Professional,Mobile,Yes,In-Store,Electronics,Yes,Yes,0.45,173.62,Afternoon,Saturday,Yes,No,36,70.6,1,No,No,295,1.15,Windows,Debit,Gold,No,1.12,Business,Bronze,0.35,0
477,CUST10476,124,38,Other,Single,Low,Professional,Desktop,Yes,In-Store,Electronics,Yes,Yes,0.28,83.56,Afternoon,Thursday,No,No,47,46.76,0,No,No,68,1.15,Linux,Credit,Basic,No,1.04,Business,Gold,0.6,0
478,CUST10477,221,30,Other,Single,Medium,Service,Mobile,No,In-Store,Apparel,Yes,Yes,0.48,113.76,Morning,Monday,No,No,49,68.83,0,No,No,60,0.73,Android,Credit,Basic,No,1.04,Business,Silver,0.56,0
479,CUST10478,50,19,Other,Single,Medium,Service,POS_Terminal,Yes,Online,Grocery,Yes,Yes,0.25,81.16,Morning,Sunday,No,No,44,122.37,0,No,No,65,1.42,Android,Debit,Gold,Yes,1.12,Retail,Bronze,0.18,0
480,CUST10479,199,55,Male,Single,Low,Retired,Desktop,Yes,Wire,Grocery,No,Yes,0.53,52.88,Afternoon,Tuesday,No,No,52,100.83,0,No,No,40,0.94,Linux,Credit,Basic,No,1.14,Retail,Gold,0.38,0
481,CUST10480,123,22,Other,Single,High,Service,POS_Terminal,No,Wire,Pharmacy,Yes,Yes,0.4,159.41,Morning,Saturday,No,No,56,60.54,1,No,No,92,0.94,Windows,Credit,Basic,No,1.15,Business,Bronze,0.22,0
482,CUST10481,136,73,Male,Single,High,Professional,POS_Terminal,Yes,ATM,Pharmacy,Yes,Yes,0.37,6.78,Afternoon,Thursday,Yes,No,51,41.36,0,No,Yes,240,1.15,Windows,Debit,Basic,No,1.16,Retail,Bronze,0.44,0
483,CUST10482,205,48,Other,Married,Medium,Service,Mobile,Yes,Online,Electronics,Yes,Yes,0.09,0.81,Evening,Wednesday,Yes,No,39,75.31,1,No,No,230,1.05,Linux,Credit,Gold,No,1.14,Business,Silver,0.21,0
484,CUST10483,195,19,Male,Single,High,Professional,POS_Terminal,Yes,In-Store,Grocery,Yes,Yes,0.1,116.24,Morning,Thursday,Yes,No,43,87.67,0,No,No,218,0.68,iOS,Debit,Platinum,No,1.22,High Net Worth,Gold,0.21,0
485,CUST10484,10,62,Other,Married,Medium,Service,POS_Terminal,Yes,ATM,Grocery,Yes,Yes,0.55,51.8,Morning,Wednesday,Yes,No,46,61.2,2,No,No,258,0.73,iOS,Debit,Platinum,No,1.12,High Net Worth,Bronze,0.45,0
486,CUST10485,150,58,Female,Single,Low,Student,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.22,133.91,Night,Tuesday,Yes,No,50,66.65,1,No,No,237,1.01,Linux,Debit,Gold,No,1.14,High Net Worth,Bronze,0.11,0
487,CUST10486,152,46,Female,Divorced,Low,Retired,Desktop,Yes,In-Store,Apparel,Yes,Yes,0.35,61.05,Afternoon,Monday,Yes,No,51,64.64,0,No,Yes,144,0.89,Windows,Debit,Basic,No,1.02,High Net Worth,Silver,0.37,0
488,CUST10487,12,45,Female,Single,Medium,Service,Desktop,Yes,In-Store,Pharmacy,Yes,No,0.42,192.11,Afternoon,Friday,Yes,No,59,68.63,1,Yes,No,137,0.97,iOS,Credit,Platinum,No,1.09,High Net Worth,Bronze,0.33,1
489,CUST10488,218,46,Other,Married,Medium,Retired,Mobile,Yes,Wire,Grocery,Yes,Yes,0.22,127.01,Afternoon,Wednesday,No,No,50,43.56,0,No,No,30,0.94,Android,Prepaid,Basic,No,1.02,Business,Bronze,0.16,0
490,CUST10489,202,61,Female,Single,Low,Student,POS_Terminal,Yes,Online,Gambling,Yes,Yes,0.21,81.76,Night,Thursday,Yes,No,60,65.06,0,No,No,148,0.62,Linux,Credit,Basic,No,1.12,Retail,Gold,0.43,0
491,CUST10490,47,63,Male,Divorced,High,Student,Mobile,Yes,In-Store,Apparel,Yes,Yes,0.12,7.58,Evening,Tuesday,Yes,No,48,58.8,2,No,Yes,159,1.18,iOS,Credit,Platinum,No,1.07,High Net Worth,Bronze,0.23,0
492,CUST10491,32,70,Other,Married,High,Professional,Desktop,Yes,Wire,Grocery,Yes,Yes,0.49,38.29,Night,Tuesday,No,No,56,63.11,0,No,No,159,1.08,Linux,Prepaid,Platinum,No,1.05,Retail,Gold,0.49,0
493,CUST10492,172,30,Male,Married,High,Retired,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.19,85.51,Night,Sunday,No,No,57,68.68,0,Yes,No,249,1.0,Android,Prepaid,Basic,No,1.1,Business,Silver,0.54,0
494,CUST10493,3,29,Other,Single,High,Retired,Mobile,Yes,Online,Gambling,Yes,Yes,0.61,24.29,Evening,Thursday,Yes,No,46,88.2,0,No,No,242,0.83,Windows,Credit,Basic,No,1.06,Business,Gold,0.3,0
495,CUST10494,142,67,Other,Single,High,Service,Mobile,Yes,ATM,Grocery,Yes,Yes,0.22,50.41,Morning,Saturday,No,No,45,56.47,0,No,No,139,0.89,Android,Prepaid,Basic,No,1.18,High Net Worth,Silver,0.16,0
496,CUST10495,100,48,Female,Divorced,High,Student,Desktop,Yes,Online,Electronics,Yes,No,0.25,62.28,Evening,Wednesday,No,No,41,77.13,0,No,No,198,0.92,Linux,Prepaid,Platinum,No,1.19,Retail,Silver,0.3,0
497,CUST10496,33,57,Other,Divorced,High,Retired,Desktop,No,ATM,Electronics,Yes,Yes,0.18,128.66,Afternoon,Thursday,Yes,No,57,59.89,1,No,No,110,1.45,iOS,Credit,Basic,Yes,0.99,High Net Worth,Bronze,0.3,0
498,CUST10497,8,22,Male,Single,Medium,Professional,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.37,115.0,Afternoon,Sunday,Yes,No,60,68.29,0,No,No,48,1.36,iOS,Credit,Gold,No,1.11,Business,Gold,0.81,0
499,CUST10498,65,44,Male,Married,Medium,Student,Desktop,Yes,Online,Apparel,Yes,Yes,0.53,259.47,Afternoon,Monday,Yes,No,42,63.11,0,No,Yes,294,0.92,Android,Prepaid,Platinum,Yes,1.04,High Net Worth,Silver,0.28,0
500,CUST10499,100,33,Other,Married,High,Retired,Desktop,No,Wire,Gambling,Yes,Yes,0.13,2.32,Evening,Friday,Yes,No,47,49.37,1,Yes,No,128,0.97,Windows,Debit,Gold,No,1.06,Retail,Silver,0.14,0
501,CUST10500,12,49,Female,Married,Low,Service,Desktop,Yes,ATM,Gambling,No,Yes,0.17,144.97,Afternoon,Friday,Yes,No,57,41.65,0,No,No,217,1.2,Windows,Debit,Basic,No,1.11,Business,Gold,0.36,0
502,CUST10501,77,20,Other,Single,Low,Service,Mobile,Yes,Online,Apparel,Yes,Yes,0.36,23.76,Afternoon,Thursday,No,No,61,73.78,0,No,No,98,0.96,Windows,Debit,Basic,No,1.14,Business,Gold,0.32,0
503,CUST10502,166,58,Male,Divorced,Medium,Retired,Mobile,Yes,ATM,Gambling,Yes,Yes,0.35,24.43,Afternoon,Friday,No,No,47,71.43,2,No,No,107,0.82,iOS,Debit,Gold,Yes,0.99,High Net Worth,Bronze,0.06,0
504,CUST10503,38,37,Female,Married,Low,Professional,POS_Terminal,Yes,ATM,Apparel,Yes,Yes,0.28,2.05,Night,Wednesday,Yes,No,49,35.77,0,No,No,61,0.41,Linux,Credit,Platinum,No,1.18,Retail,Gold,0.5,0
505,CUST10504,130,32,Female,Single,Low,Professional,Desktop,No,Online,Gambling,Yes,Yes,0.12,20.72,Afternoon,Thursday,No,No,43,57.97,0,No,No,89,1.19,iOS,Credit,Basic,No,1.06,Business,Gold,0.11,0
506,CUST10505,130,31,Male,Divorced,High,Service,Desktop,Yes,In-Store,Electronics,Yes,Yes,0.22,36.06,Morning,Friday,No,No,48,47.65,1,No,No,140,0.77,iOS,Prepaid,Gold,No,1.17,Retail,Silver,0.61,0
507,CUST10506,165,62,Female,Divorced,High,Professional,POS_Terminal,Yes,ATM,Gambling,Yes,Yes,0.33,37.87,Afternoon,Saturday,No,No,54,101.5,0,No,No,209,0.81,Windows,Credit,Gold,No,1.06,Retail,Silver,0.15,0
508,CUST10507,132,27,Female,Married,Medium,Student,POS_Terminal,Yes,Online,Grocery,Yes,Yes,0.29,68.59,Night,Saturday,No,No,46,64.7,0,No,No,56,0.91,Linux,Credit,Basic,No,1.08,Business,Silver,0.25,0
509,CUST10508,216,56,Other,Married,Low,Professional,Mobile,No,In-Store,Apparel,Yes,Yes,0.38,9.4,Night,Sunday,No,No,52,44.98,0,No,No,141,1.05,iOS,Prepaid,Gold,No,1.07,Retail,Bronze,0.07,0
510,CUST10509,148,42,Female,Divorced,Medium,Student,Mobile,No,Wire,Pharmacy,Yes,Yes,0.38,116.53,Afternoon,Tuesday,Yes,No,46,94.56,0,No,No,138,1.02,Linux,Credit,Platinum,No,1.01,High Net Worth,Bronze,0.28,0
511,CUST10510,199,21,Female,Divorced,Medium,Student,POS_Terminal,Yes,Wire,Grocery,Yes,Yes,0.17,247.68,Morning,Sunday,Yes,No,66,72.37,1,No,No,252,0.84,Android,Credit,Gold,No,1.1,Business,Gold,0.05,0
512,CUST10511,111,60,Female,Single,High,Retired,Desktop,Yes,In-Store,Gambling,Yes,Yes,0.08,116.91,Afternoon,Monday,Yes,No,59,99.73,0,No,Yes,168,0.77,Windows,Credit,Basic,Yes,1.08,Business,Gold,0.48,0
513,CUST10512,115,71,Female,Divorced,Medium,Student,Desktop,Yes,Wire,Electronics,Yes,Yes,0.41,216.64,Evening,Friday,Yes,No,57,110.47,0,No,No,117,1.04,Windows,Debit,Platinum,No,1.1,Retail,Bronze,0.44,0
514,CUST10513,91,67,Female,Married,High,Service,Desktop,Yes,In-Store,Electronics,Yes,Yes,0.1,46.6,Evening,Wednesday,No,No,46,85.11,0,No,No,89,1.32,Windows,Debit,Gold,No,1.13,High Net Worth,Gold,0.26,0
515,CUST10514,83,57,Other,Single,High,Service,POS_Terminal,Yes,In-Store,Electronics,Yes,Yes,0.21,93.57,Afternoon,Friday,No,No,65,92.18,1,No,No,108,0.84,Windows,Prepaid,Gold,No,1.14,High Net Worth,Gold,0.23,0
516,CUST10515,49,36,Other,Divorced,Medium,Professional,POS_Terminal,Yes,ATM,Grocery,Yes,Yes,0.36,45.57,Morning,Tuesday,No,No,38,83.37,0,No,No,53,0.98,Windows,Credit,Gold,Yes,1.07,High Net Worth,Bronze,0.18,0
517,CUST10516,28,63,Male,Single,Low,Service,Mobile,Yes,Online,Gambling,Yes,Yes,0.07,132.47,Night,Monday,Yes,No,71,76.07,1,No,No,221,1.13,Android,Debit,Gold,No,1.03,High Net Worth,Silver,0.31,0
518,CUST10517,105,67,Other,Married,Low,Student,POS_Terminal,Yes,ATM,Grocery,Yes,Yes,0.03,181.03,Evening,Monday,Yes,No,42,78.25,0,No,No,269,0.76,Android,Debit,Platinum,No,1.08,Retail,Gold,0.32,0
519,CUST10518,125,35,Male,Married,Low,Service,Mobile,No,Online,Gambling,Yes,Yes,0.22,501.48,Morning,Monday,Yes,No,59,92.18,1,No,No,225,1.01,Linux,Credit,Basic,Yes,1.06,Retail,Bronze,0.3,0
520,CUST10519,232,51,Male,Divorced,High,Professional,Desktop,Yes,Online,Apparel,Yes,Yes,0.29,138.05,Morning,Monday,No,No,34,60.84,0,No,No,8,1.18,iOS,Debit,Basic,No,1.08,Business,Bronze,0.3,0
521,CUST10520,168,22,Other,Single,Low,Retired,Mobile,No,Online,Grocery,Yes,Yes,0.25,72.36,Evening,Friday,No,No,49,65.63,0,No,No,206,1.34,Windows,Debit,Platinum,No,1.13,Business,Gold,0.09,0
522,CUST10521,134,51,Male,Divorced,High,Professional,Mobile,Yes,Online,Pharmacy,Yes,Yes,0.53,143.05,Afternoon,Saturday,Yes,No,45,96.05,0,No,No,122,1.24,Windows,Debit,Platinum,No,1.09,Retail,Gold,0.04,0
523,CUST10522,233,57,Male,Single,High,Student,Desktop,Yes,In-Store,Gambling,Yes,Yes,0.26,15.47,Morning,Tuesday,No,No,42,65.02,0,No,No,18,0.89,Linux,Credit,Basic,Yes,1.15,Business,Bronze,0.21,0
524,CUST10523,11,52,Female,Single,Medium,Professional,Desktop,Yes,Online,Pharmacy,Yes,Yes,0.35,34.62,Afternoon,Thursday,No,No,50,66.49,1,No,Yes,99,0.91,Windows,Prepaid,Platinum,No,1.13,Retail,Bronze,0.61,0
525,CUST10524,2,50,Female,Married,Low,Student,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.06,85.46,Evening,Saturday,No,No,50,66.81,0,No,Yes,192,1.16,Android,Prepaid,Gold,No,1.16,High Net Worth,Silver,0.32,0
526,CUST10525,160,33,Male,Single,Medium,Retired,Mobile,Yes,Online,Gambling,Yes,Yes,0.35,24.48,Morning,Thursday,No,No,58,93.48,0,No,No,263,0.93,iOS,Debit,Basic,No,1.12,High Net Worth,Silver,0.5,0
527,CUST10526,175,19,Other,Divorced,Low,Service,Mobile,Yes,ATM,Grocery,Yes,Yes,0.3,269.91,Evening,Tuesday,No,No,42,82.58,1,No,No,47,1.08,iOS,Debit,Gold,No,1.22,Business,Silver,0.21,0
528,CUST10527,195,23,Female,Divorced,High,Retired,POS_Terminal,Yes,Wire,Apparel,Yes,Yes,0.46,224.92,Night,Saturday,No,No,47,77.03,0,No,No,286,0.84,Linux,Prepaid,Gold,No,1.12,Retail,Silver,0.45,0
529,CUST10528,185,56,Male,Single,Medium,Student,Desktop,Yes,In-Store,Grocery,Yes,Yes,0.07,28.47,Morning,Monday,Yes,No,62,42.76,0,No,No,129,1.33,iOS,Credit,Platinum,No,1.17,Retail,Bronze,0.28,0
530,CUST10529,229,36,Female,Divorced,High,Retired,Mobile,Yes,ATM,Pharmacy,Yes,No,0.3,180.67,Morning,Sunday,Yes,No,45,96.93,0,No,No,166,1.04,Linux,Credit,Basic,No,1.15,High Net Worth,Gold,0.29,0
531,CUST10530,59,26,Female,Married,High,Retired,POS_Terminal,Yes,ATM,Pharmacy,Yes,Yes,0.39,52.15,Morning,Sunday,Yes,No,64,77.03,0,No,No,17,0.85,Linux,Debit,Gold,No,1.14,High Net Worth,Silver,0.31,0
532,CUST10531,140,33,Female,Married,Medium,Professional,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.28,268.09,Evening,Saturday,Yes,No,54,74.23,0,No,No,196,0.9,Linux,Credit,Basic,No,1.05,High Net Worth,Gold,0.13,0
533,CUST10532,109,33,Female,Married,Low,Student,POS_Terminal,No,Wire,Gambling,Yes,Yes,0.27,63.17,Afternoon,Friday,Yes,No,50,97.82,0,No,No,11,1.06,Linux,Credit,Gold,No,1.11,Business,Silver,0.24,0
534,CUST10533,28,56,Other,Divorced,Medium,Retired,Desktop,Yes,Online,Electronics,Yes,Yes,0.16,62.85,Morning,Tuesday,No,No,60,85.64,0,No,No,266,0.85,Windows,Prepaid,Platinum,No,1.11,Retail,Gold,0.26,0
535,CUST10534,60,46,Female,Married,Low,Student,Desktop,Yes,ATM,Gambling,Yes,Yes,0.05,286.13,Evening,Monday,Yes,No,62,60.93,1,No,No,247,1.16,Android,Debit,Platinum,No,1.1,High Net Worth,Gold,0.37,0
536,CUST10535,208,28,Male,Divorced,Low,Retired,Mobile,Yes,ATM,Grocery,Yes,Yes,0.2,143.06,Morning,Friday,No,No,43,84.34,0,No,No,82,1.46,iOS,Credit,Platinum,No,1.11,High Net Worth,Gold,0.2,0
537,CUST10536,134,41,Other,Married,Medium,Professional,POS_Terminal,Yes,Wire,Pharmacy,Yes,Yes,0.08,279.46,Morning,Wednesday,No,No,42,83.03,1,No,No,65,1.17,Linux,Credit,Platinum,No,1.11,Retail,Silver,0.51,0
538,CUST10537,182,47,Male,Divorced,High,Service,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.16,280.05,Evening,Tuesday,No,No,44,97.91,1,No,No,55,0.78,Windows,Credit,Basic,No,1.08,High Net Worth,Gold,0.55,0
539,CUST10538,193,22,Male,Divorced,Low,Retired,Desktop,Yes,Online,Apparel,Yes,No,0.25,177.33,Night,Sunday,Yes,No,61,52.32,1,No,No,43,0.91,iOS,Prepaid,Platinum,No,0.99,Retail,Gold,0.22,0
540,CUST10539,152,56,Female,Married,Low,Student,Desktop,No,In-Store,Apparel,Yes,Yes,0.33,87.37,Morning,Saturday,No,No,49,54.69,0,No,No,22,1.22,Windows,Credit,Platinum,No,1.09,Business,Silver,0.67,0
541,CUST10540,33,27,Male,Married,Medium,Retired,POS_Terminal,Yes,Wire,Pharmacy,Yes,Yes,0.15,25.46,Afternoon,Monday,Yes,No,51,90.69,0,No,No,19,0.99,Linux,Debit,Platinum,No,1.07,Business,Silver,0.6,0
542,CUST10541,64,24,Female,Divorced,High,Student,POS_Terminal,Yes,Online,Pharmacy,Yes,Yes,0.51,7.25,Afternoon,Wednesday,No,No,52,78.56,1,No,Yes,87,0.97,Android,Debit,Basic,No,1.14,Business,Gold,0.28,0
543,CUST10542,58,63,Female,Married,Medium,Retired,Mobile,Yes,In-Store,Gambling,Yes,Yes,0.33,339.29,Evening,Sunday,No,No,53,41.76,2,No,No,92,0.83,Android,Credit,Platinum,No,1.09,Business,Bronze,0.1,0
544,CUST10543,41,64,Female,Single,Low,Service,Mobile,Yes,Online,Grocery,Yes,Yes,0.58,40.09,Evening,Thursday,No,No,49,97.73,0,No,No,244,0.83,Linux,Credit,Platinum,No,1.15,Retail,Bronze,0.08,0
545,CUST10544,88,42,Male,Married,Low,Professional,Desktop,Yes,ATM,Pharmacy,Yes,Yes,0.71,387.06,Afternoon,Saturday,Yes,No,45,61.73,2,No,No,69,0.72,Linux,Debit,Basic,Yes,1.03,Retail,Silver,0.18,0
546,CUST10545,116,28,Other,Married,Low,Student,Desktop,No,Online,Gambling,Yes,Yes,0.14,180.1,Afternoon,Tuesday,Yes,No,48,62.78,0,No,No,79,1.21,iOS,Prepaid,Platinum,No,1.08,Business,Gold,0.48,0
547,CUST10546,122,52,Female,Married,Low,Service,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.57,160.56,Evening,Sunday,No,No,43,64.62,1,No,No,283,1.28,Android,Credit,Basic,No,1.16,Retail,Bronze,0.05,0
548,CUST10547,86,60,Male,Single,Medium,Student,Desktop,Yes,ATM,Pharmacy,Yes,Yes,0.04,66.55,Morning,Thursday,No,No,53,108.58,1,No,No,258,0.53,iOS,Credit,Platinum,No,1.14,High Net Worth,Silver,0.17,0
549,CUST10548,111,64,Other,Single,Medium,Service,Desktop,Yes,Wire,Apparel,Yes,Yes,0.3,40.82,Evening,Monday,Yes,No,51,87.82,0,No,No,90,1.15,iOS,Prepaid,Platinum,No,1.06,Retail,Silver,0.29,1
550,CUST10549,134,45,Other,Married,Medium,Retired,POS_Terminal,Yes,Online,Pharmacy,Yes,No,0.17,120.13,Afternoon,Sunday,No,No,58,70.47,0,No,No,143,0.65,Linux,Debit,Gold,No,1.1,High Net Worth,Silver,0.28,0
551,CUST10550,158,23,Male,Single,Medium,Service,Mobile,Yes,Wire,Apparel,Yes,Yes,0.36,84.85,Night,Sunday,Yes,No,58,128.12,1,No,No,228,1.3,Windows,Debit,Gold,No,1.15,High Net Worth,Gold,0.31,0
552,CUST10551,132,28,Female,Married,High,Student,Mobile,No,In-Store,Apparel,Yes,Yes,0.08,228.11,Morning,Wednesday,No,No,58,36.68,1,No,No,290,0.79,Windows,Credit,Platinum,No,1.13,Retail,Bronze,0.32,0
553,CUST10552,231,24,Other,Divorced,Low,Student,POS_Terminal,Yes,In-Store,Electronics,Yes,Yes,0.29,65.94,Night,Tuesday,No,No,46,84.08,0,No,No,227,1.13,Windows,Prepaid,Basic,No,1.11,Retail,Bronze,0.12,0
554,CUST10553,110,69,Male,Divorced,High,Service,POS_Terminal,Yes,Wire,Apparel,Yes,Yes,0.31,22.49,Night,Thursday,Yes,No,50,61.57,0,No,No,194,0.88,Windows,Debit,Platinum,No,1.17,Business,Silver,0.06,0
555,CUST10554,74,71,Female,Single,Low,Student,Desktop,Yes,In-Store,Gambling,Yes,Yes,0.49,49.01,Night,Sunday,Yes,No,43,116.15,0,No,No,73,1.0,iOS,Debit,Platinum,No,1.2,Business,Gold,0.02,0
556,CUST10555,173,70,Other,Single,Low,Student,Mobile,Yes,ATM,Grocery,Yes,Yes,0.36,104.33,Morning,Thursday,No,No,51,101.67,0,No,No,203,0.73,Windows,Debit,Basic,No,1.22,High Net Worth,Bronze,0.15,0
557,CUST10556,63,32,Other,Single,Low,Student,Desktop,Yes,Wire,Electronics,Yes,Yes,0.39,106.12,Afternoon,Saturday,Yes,No,52,69.68,0,Yes,No,292,1.11,Android,Credit,Gold,No,1.09,Business,Silver,0.11,0
558,CUST10557,207,50,Female,Single,Medium,Service,POS_Terminal,Yes,In-Store,Apparel,Yes,Yes,0.53,36.41,Afternoon,Thursday,Yes,No,52,92.81,0,No,No,14,1.18,Linux,Debit,Basic,No,1.04,High Net Worth,Silver,0.53,0
559,CUST10558,229,59,Male,Divorced,Medium,Service,Desktop,Yes,Wire,Electronics,Yes,Yes,0.49,106.94,Morning,Thursday,Yes,No,54,70.2,0,No,No,2,1.38,Windows,Prepaid,Gold,No,1.14,Business,Bronze,0.22,0
560,CUST10559,200,73,Other,Married,High,Student,POS_Terminal,Yes,ATM,Electronics,Yes,Yes,0.7,55.92,Morning,Friday,Yes,No,45,112.91,0,No,No,270,1.19,iOS,Credit,Basic,No,1.11,High Net Worth,Silver,0.33,0
561,CUST10560,14,48,Other,Divorced,High,Professional,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.28,227.63,Night,Wednesday,No,No,57,67.33,0,No,No,112,0.93,Windows,Debit,Platinum,No,1.09,Retail,Gold,0.01,0
562,CUST10561,159,47,Male,Married,Low,Student,Desktop,Yes,Wire,Grocery,Yes,Yes,0.56,74.86,Morning,Wednesday,No,No,45,41.93,0,No,No,135,1.0,Android,Credit,Basic,No,1.12,High Net Worth,Bronze,0.26,0
563,CUST10562,34,29,Male,Married,Medium,Retired,Desktop,Yes,ATM,Apparel,Yes,Yes,0.12,69.56,Evening,Friday,No,No,49,73.07,1,Yes,No,133,0.8,Linux,Debit,Gold,Yes,1.07,Business,Silver,0.54,0
564,CUST10563,191,60,Male,Divorced,High,Student,Mobile,Yes,In-Store,Grocery,Yes,Yes,0.19,256.0,Morning,Tuesday,Yes,No,50,59.81,0,No,No,63,1.03,iOS,Credit,Gold,No,1.03,Retail,Gold,0.27,0
565,CUST10564,79,41,Female,Married,Low,Student,Mobile,Yes,Wire,Apparel,Yes,Yes,0.29,106.33,Night,Thursday,No,No,60,91.29,1,No,No,13,0.94,iOS,Prepaid,Basic,No,1.02,Retail,Silver,0.33,0
566,CUST10565,201,20,Male,Single,Medium,Service,Mobile,No,ATM,Pharmacy,Yes,Yes,0.2,49.75,Afternoon,Friday,Yes,No,49,62.06,0,No,No,265,0.65,Android,Credit,Basic,No,1.12,Retail,Silver,0.09,1
567,CUST10566,49,54,Other,Single,Medium,Professional,Desktop,Yes,Online,Gambling,Yes,Yes,0.45,322.99,Evening,Friday,Yes,No,46,58.04,1,No,No,55,1.25,Windows,Debit,Basic,No,1.12,Retail,Silver,0.59,0
568,CUST10567,109,53,Other,Divorced,Medium,Student,POS_Terminal,Yes,ATM,Pharmacy,Yes,Yes,0.11,68.41,Morning,Wednesday,Yes,No,60,102.07,1,No,Yes,252,1.05,Linux,Credit,Platinum,No,1.01,Business,Gold,0.01,0
569,CUST10568,37,26,Male,Single,Low,Retired,Desktop,Yes,Online,Electronics,Yes,Yes,0.06,160.89,Night,Monday,No,No,59,71.86,1,No,No,145,0.99,Windows,Debit,Basic,No,1.16,High Net Worth,Bronze,0.1,0
570,CUST10569,14,34,Male,Single,Low,Student,Desktop,Yes,ATM,Grocery,Yes,Yes,0.37,66.59,Morning,Wednesday,No,No,55,36.24,0,No,No,283,1.28,Linux,Prepaid,Gold,No,1.03,Business,Gold,0.07,0
571,CUST10570,117,69,Male,Married,High,Professional,Desktop,Yes,In-Store,Gambling,Yes,Yes,0.3,96.65,Night,Thursday,No,Yes,45,38.83,0,No,Yes,154,1.09,Windows,Prepaid,Platinum,No,1.1,High Net Worth,Bronze,0.23,0
572,CUST10571,84,74,Female,Married,High,Service,Desktop,Yes,Wire,Electronics,Yes,Yes,0.31,79.02,Morning,Friday,No,No,54,80.34,2,No,No,122,0.89,Linux,Prepaid,Basic,No,1.18,Business,Gold,0.38,0
573,CUST10572,59,39,Other,Single,Medium,Professional,Desktop,No,Wire,Gambling,Yes,Yes,0.53,180.17,Morning,Sunday,No,No,42,82.75,0,No,No,263,1.44,Windows,Debit,Basic,No,1.06,Business,Silver,0.25,0
